menu_id,food_id,mark
183765,43,9
183765,98,7
183765,31,7
987540,57,7
987540,102,6
849332,31,5
849332,49,6
687984,107,7
687984,29,9
687984,94,9
797957,57,7
797957,31,9
797957,108,7
209610,72,4
209610,104,9
209610,99,3
209610,27,5
878146,58,6
878146,41,5
359911,32,6
359911,24,6
359911,60,4
359911,77,5
674647,80,3
674647,81,5
900877,94,3
900877,70,4
846335,86,5
846335,98,8
846335,75,3
274577,64,7
274577,58,10
254818,32,10
254818,33,3
321042,7,9
321042,66,4
321042,91,9
949123,85,10
949123,42,8
949123,13,3
952324,107,7
952324,54,3
952324,21,7
952324,90,7
270449,28,6
270449,20,5
602151,91,5
602151,41,3
602151,109,8
602151,84,9
284978,88,7
284978,59,8
284978,105,6
166140,97,4
166140,10,3
166140,54,7
656586,53,7
656586,28,8
656586,75,10
656586,59,7
254310,66,3
254310,39,4
254310,94,10
856271,44,4
856271,104,4
856271,54,5
654628,32,3
654628,78,8
654628,96,6
654628,101,6
660326,30,4
660326,30,5
660326,52,4
660326,97,3
176535,32,8
176535,13,8
230722,9,9
230722,86,5
230722,78,3
230722,13,9
868751,36,8
868751,104,3
868751,1,3
868751,22,3
303301,88,10
303301,97,8
303301,109,5
332635,61,10
332635,74,7
332635,70,4
332635,75,10
378256,8,6
378256,2,9
378256,92,10
378256,38,8
698980,54,5
698980,80,9
698980,60,6
698980,98,9
173361,24,6
173361,52,7
173361,21,7
173361,105,10
977070,8,7
977070,19,4
977070,64,7
977070,20,9
924569,68,7
924569,43,3
924569,92,5
199693,102,3
199693,104,7
199693,107,8
199693,104,8
332633,29,6
332633,78,4
332633,9,10
377541,19,10
377541,87,7
377541,98,5
377541,75,10
736568,76,3
736568,58,10
736568,18,10
854501,88,3
854501,1,4
854501,6,6
393382,89,7
393382,70,3
393382,25,3
393382,88,4
540367,8,10
540367,53,6
540367,34,8
540367,28,3
105553,71,10
105553,102,8
992122,92,6
992122,79,8
992122,48,8
992122,0,9
203756,44,8
203756,84,4
763958,65,3
763958,84,10
763958,82,8
763958,38,5
892880,0,7
892880,88,3
892880,73,9
892880,104,7
965381,97,8
965381,86,7
965381,94,10
163982,22,10
163982,91,4
301734,58,3
301734,42,10
348916,80,9
348916,100,10
348916,103,3
944089,52,7
944089,11,10
944089,36,8
944089,7,3
490631,33,10
490631,54,10
192423,66,10
192423,46,5
221712,94,8
221712,7,10
221712,59,10
221712,29,9
722344,91,10
722344,13,4
722344,89,7
722344,6,6
678171,22,8
678171,68,6
678171,69,9
629190,49,5
629190,14,3
204911,7,3
204911,92,9
204911,83,5
204911,35,7
663665,98,6
663665,35,3
155187,93,3
155187,100,8
155187,39,5
173334,17,9
173334,76,5
173334,91,3
844798,28,10
844798,15,10
844798,33,6
471286,77,3
471286,83,3
471286,2,4
471286,33,9
212234,6,8
212234,14,9
212234,102,6
212234,6,10
246643,38,6
246643,52,8
292180,39,7
292180,8,8
292180,85,10
639404,38,4
639404,109,7
639404,77,10
331473,98,4
331473,68,6
419792,10,10
419792,61,4
419792,91,3
941157,28,6
941157,45,4
941157,56,9
941157,7,7
336145,14,8
336145,105,4
336145,61,10
336145,16,4
128376,97,10
128376,83,5
128376,106,7
649711,96,9
649711,30,9
649711,34,9
904316,104,3
904316,41,10
904316,65,10
904316,4,5
677282,52,5
677282,102,4
899463,0,7
899463,50,7
899463,70,3
643890,97,4
643890,102,7
597548,6,8
597548,103,6
597548,100,8
330259,69,3
330259,92,6
330259,101,9
946945,96,7
946945,35,5
960072,57,4
960072,35,6
960072,36,4
960072,96,8
875775,87,6
875775,73,6
875775,81,7
616760,44,6
616760,42,8
946873,58,3
946873,32,3
901523,100,4
901523,26,7
901523,34,9
901523,64,3
784264,32,8
784264,13,8
986381,73,10
986381,80,6
837152,80,8
837152,0,7
837152,26,7
592196,50,3
592196,66,4
808761,96,6
808761,40,3
808761,57,7
808761,99,9
958117,14,4
958117,48,6
958117,100,3
969232,45,10
969232,97,9
969232,64,3
967110,19,4
967110,99,8
967110,41,8
967110,47,9
580411,90,10
580411,56,10
700268,55,4
700268,51,9
700268,79,9
700268,107,5
283141,23,10
283141,71,10
590046,50,8
590046,13,9
590046,48,9
980260,74,7
980260,53,5
980260,107,7
980260,77,7
238080,6,10
238080,102,3
238080,107,3
680519,42,5
680519,98,6
680519,4,6
133685,22,9
133685,77,10
133685,97,9
532404,102,6
532404,106,6
364971,86,5
364971,2,7
243925,109,7
243925,61,5
243925,101,9
730004,41,4
730004,68,8
150093,55,4
150093,25,7
150093,22,3
720077,106,8
720077,87,6
720077,95,8
720077,17,7
204342,60,5
204342,57,9
204342,4,4
204342,61,5
193125,83,8
193125,83,5
646222,85,10
646222,32,10
646222,10,10
521440,106,10
521440,11,6
521440,13,8
521440,47,3
984510,50,5
984510,81,3
984510,64,4
444405,85,4
444405,17,9
444405,82,4
444405,29,10
822900,53,5
822900,31,5
331221,12,9
331221,51,3
331221,31,7
909581,43,4
909581,16,9
842589,12,7
842589,29,6
842589,83,7
842589,21,3
395678,109,7
395678,45,3
395678,48,5
245001,80,10
245001,76,6
245001,23,4
229469,93,6
229469,37,4
229469,91,6
903227,95,3
903227,26,3
903227,87,4
903227,85,10
239372,86,3
239372,30,4
334482,87,9
334482,48,8
334482,31,3
334482,31,10
499203,27,10
499203,83,8
936090,93,7
936090,3,4
936090,9,5
936090,93,7
126489,9,8
126489,47,8
474150,66,3
474150,103,7
438319,32,4
438319,58,5
438319,104,3
458113,11,3
458113,73,8
458113,69,7
458113,5,5
618265,71,5
618265,87,6
618265,61,7
618265,102,8
230746,66,10
230746,104,10
230746,99,10
230746,33,3
383514,75,3
383514,63,7
383514,26,7
229932,91,7
229932,57,4
229932,45,4
266933,19,6
266933,83,6
266933,97,8
266933,18,9
994853,14,7
994853,48,9
994853,105,8
994853,68,3
394526,93,7
394526,2,3
394526,48,10
394526,63,4
784325,10,4
784325,74,8
488063,80,6
488063,53,8
488063,90,6
832320,100,4
832320,44,3
234187,94,5
234187,73,9
234187,78,6
234187,56,5
598969,109,4
598969,54,6
598969,58,7
312268,63,3
312268,6,6
247566,13,8
247566,82,6
247566,9,10
848018,80,8
848018,31,9
848018,6,5
276035,27,5
276035,13,6
276035,73,10
537503,67,5
537503,9,6
537503,2,8
537503,71,3
299354,23,9
299354,43,5
299354,10,9
299354,72,7
863237,34,8
863237,100,6
863237,28,4
863237,5,9
194817,65,6
194817,50,10
194817,43,3
194817,27,9
621991,103,7
621991,19,7
621991,9,6
609933,91,7
609933,92,4
609933,74,6
609933,54,7
144786,61,6
144786,85,10
144786,91,4
228081,13,3
228081,105,10
228081,106,9
116383,103,3
116383,32,9
116383,31,10
492706,69,4
492706,36,9
915027,90,3
915027,72,8
715626,61,5
715626,92,3
406623,61,5
406623,31,5
406623,24,8
323664,67,5
323664,57,5
323664,73,3
167652,46,8
167652,56,7
167652,15,10
167652,83,5
358559,77,3
358559,16,6
734334,93,7
734334,67,6
734334,50,8
734334,19,10
683675,67,8
683675,22,10
763820,91,4
763820,47,10
763820,51,3
763820,7,10
414567,73,3
414567,1,6
414567,105,8
110474,102,6
110474,93,5
112866,99,6
112866,43,3
112866,0,9
112866,61,4
524435,77,6
524435,49,4
444002,89,5
444002,46,4
444002,13,5
444002,67,9
472349,79,4
472349,64,8
221915,40,7
221915,66,6
221915,107,6
221915,40,4
500503,44,4
500503,11,7
686999,45,4
686999,101,9
686999,64,8
686999,99,8
299744,68,3
299744,73,3
299744,52,9
299744,73,5
592683,60,3
592683,25,7
686023,83,7
686023,91,4
779653,37,4
779653,69,9
779653,44,9
822636,54,3
822636,25,4
315370,18,4
315370,79,10
172325,86,8
172325,72,4
133108,29,4
133108,104,10
133108,106,5
133108,42,5
676910,48,3
676910,10,7
676910,55,8
676910,27,8
228771,78,3
228771,78,6
228771,19,10
747672,15,6
747672,81,6
564635,108,4
564635,61,7
564635,109,9
575197,56,5
575197,67,5
575197,86,9
500716,102,6
500716,88,10
500716,14,10
164085,109,7
164085,31,4
164085,70,4
857289,55,7
857289,75,7
857289,109,8
492462,30,10
492462,36,7
492462,87,3
489695,5,7
489695,76,10
489695,67,5
489695,105,5
757078,20,9
757078,107,7
341557,59,6
341557,22,9
695357,100,3
695357,51,6
695357,85,7
293165,6,8
293165,49,4
293165,100,9
293165,24,6
490700,89,5
490700,80,6
490700,41,4
238717,80,8
238717,92,8
238717,71,4
769314,93,5
769314,77,5
769314,18,4
769314,72,6
590942,79,7
590942,95,4
590942,49,7
454995,104,6
454995,44,10
454995,20,10
856533,42,6
856533,24,4
856533,89,7
466592,95,4
466592,106,6
466592,35,10
466592,100,4
529396,52,9
529396,61,8
529396,79,5
713484,102,5
713484,37,4
713484,33,4
713484,106,4
885351,49,3
885351,24,7
285273,53,3
285273,69,4
285273,41,6
285273,22,9
248653,73,4
248653,26,10
501784,32,7
501784,3,3
501784,76,9
501784,38,9
332407,34,10
332407,56,6
332407,31,6
266839,75,6
266839,29,5
266839,3,9
266839,68,4
430526,94,6
430526,79,10
430526,90,5
222036,62,6
222036,1,7
222036,21,5
980852,47,9
980852,46,3
419447,107,3
419447,14,6
587143,23,8
587143,73,5
704827,28,4
704827,2,3
704827,77,9
488107,35,6
488107,55,9
488107,95,10
488107,86,7
408201,14,10
408201,56,7
408201,29,10
421749,99,3
421749,99,6
421749,104,7
114857,41,4
114857,82,10
114857,14,6
744356,20,4
744356,45,3
802020,63,10
802020,71,5
802020,76,9
802020,44,8
307170,101,3
307170,45,6
167296,60,8
167296,14,7
371340,92,3
371340,94,10
474548,63,10
474548,78,10
474548,35,10
474548,31,7
309885,77,8
309885,7,7
309885,38,8
309885,25,5
270886,91,7
270886,61,3
270886,73,9
640462,54,3
640462,5,8
640462,15,6
640462,82,5
929654,35,9
929654,39,4
929654,20,9
929654,86,4
885067,49,3
885067,19,7
885067,72,6
473206,106,8
473206,3,8
473206,79,6
354684,104,10
354684,73,3
354684,60,8
794117,36,4
794117,95,4
794117,41,8
872347,20,5
872347,101,3
872347,100,10
872347,60,10
386627,46,6
386627,16,8
386627,38,5
386627,8,3
809910,66,6
809910,18,6
809910,84,7
798944,24,5
798944,41,3
798944,81,10
798944,105,8
197046,34,4
197046,103,7
786674,80,8
786674,39,7
786674,38,4
109345,17,5
109345,56,4
881136,54,9
881136,71,7
881136,12,4
881136,85,7
508459,58,5
508459,107,8
508459,99,7
508459,108,6
877064,61,4
877064,72,8
877064,17,10
133645,48,5
133645,92,8
133645,86,6
538131,90,8
538131,56,3
538131,71,3
519205,16,4
519205,14,4
987880,33,7
987880,6,8
987880,7,9
576375,82,4
576375,32,6
761597,26,8
761597,72,9
761597,13,9
761597,30,7
713294,96,6
713294,91,6
486835,35,9
486835,42,8
486835,85,5
486835,44,3
980484,51,4
980484,7,4
980484,93,10
339899,104,6
339899,43,3
339899,6,6
306953,33,8
306953,71,5
638263,89,7
638263,34,10
638263,11,9
638263,100,5
327731,70,5
327731,87,9
327731,101,6
327731,35,7
948438,23,3
948438,10,5
948438,77,10
948438,64,6
356492,26,9
356492,0,4
356492,47,10
356492,18,3
832780,66,4
832780,27,8
832780,12,10
876084,65,5
876084,5,10
876084,22,5
876084,22,7
425880,95,5
425880,104,7
422984,98,9
422984,53,7
422984,64,3
422984,51,6
550109,12,10
550109,22,8
550109,9,7
938167,85,7
938167,101,6
938167,99,10
938167,49,8
167037,107,7
167037,95,5
167037,88,8
167037,38,4
671158,10,6
671158,17,9
671158,90,8
947548,27,6
947548,14,10
289233,79,3
289233,78,6
289233,68,9
193099,56,3
193099,81,3
193099,28,3
193099,79,6
896559,8,9
896559,86,5
896559,4,3
837961,106,3
837961,48,6
837961,9,6
837961,68,8
809215,17,5
809215,102,3
809215,29,4
809215,87,3
389559,67,3
389559,86,7
999264,25,6
999264,64,4
999264,77,9
999264,86,7
851719,26,9
851719,89,10
451556,51,9
451556,55,10
451556,105,10
451556,93,8
942689,85,4
942689,23,5
942689,11,3
767960,18,10
767960,78,10
767960,28,7
201217,13,10
201217,98,3
201217,23,10
220102,62,9
220102,65,10
487621,74,8
487621,25,3
716384,31,10
716384,2,7
502793,56,8
502793,27,3
502793,32,3
655822,2,5
655822,2,4
655822,77,6
655822,6,8
962998,86,3
962998,50,7
962998,106,5
754626,2,7
754626,43,9
754626,52,3
754626,44,9
218392,109,5
218392,14,4
218392,9,7
549878,61,8
549878,37,7
935947,43,8
935947,35,8
935947,18,7
899892,32,9
899892,103,4
899892,92,8
504582,34,8
504582,102,6
504582,84,4
910186,2,6
910186,1,3
515329,48,10
515329,85,6
515329,31,8
515329,19,3
697226,48,5
697226,85,5
642657,91,10
642657,18,6
642657,13,7
642657,27,9
145294,105,5
145294,9,9
145294,19,6
847015,9,5
847015,41,4
847015,73,4
847015,33,8
954861,78,10
954861,44,7
624186,90,5
624186,3,5
624186,57,8
663251,109,10
663251,34,10
663251,26,8
840812,66,4
840812,35,9
592016,80,8
592016,30,6
921838,3,3
921838,40,5
921838,27,5
433868,10,7
433868,28,7
433868,72,8
433868,62,3
204798,26,10
204798,2,5
108717,21,8
108717,82,9
577627,22,6
577627,34,6
577627,8,9
587748,108,9
587748,101,10
587748,18,3
587748,37,9
341329,21,8
341329,62,5
387668,30,6
387668,49,3
559159,40,9
559159,48,10
559159,54,10
640892,82,9
640892,16,7
651429,2,9
651429,75,4
651429,2,9
651429,88,4
360344,101,3
360344,105,7
360344,102,8
313438,21,10
313438,49,3
313438,62,6
313438,88,3
249033,101,5
249033,38,5
249033,97,4
249033,5,4
936638,68,4
936638,95,9
936638,91,9
381668,29,5
381668,10,8
381668,65,3
381668,36,6
875913,20,3
875913,5,4
875913,32,5
914262,14,9
914262,33,8
914262,19,7
914262,79,8
565400,3,3
565400,21,8
434441,76,10
434441,97,7
434441,50,10
462746,12,5
462746,73,6
621105,106,10
621105,69,5
621105,66,9
524284,35,10
524284,21,5
475307,56,7
475307,100,8
475307,77,6
321782,65,7
321782,26,8
321782,4,5
321782,24,5
895177,41,7
895177,93,10
895177,67,8
986521,66,5
986521,79,10
305867,96,9
305867,39,8
305867,2,5
305867,45,7
968025,68,5
968025,101,8
968025,1,10
968025,47,4
508364,75,8
508364,90,10
508364,25,4
508364,9,4
251680,19,6
251680,70,8
684372,14,6
684372,92,9
684372,96,10
684372,44,8
840862,73,7
840862,26,6
840862,13,3
384883,70,10
384883,46,4
384883,18,5
384883,96,5
230186,48,4
230186,7,9
230186,45,6
230186,58,5
940621,65,10
940621,82,3
940621,52,5
996389,0,4
996389,100,4
996389,107,7
129157,15,4
129157,80,7
129157,69,8
129157,105,9
156501,41,6
156501,14,9
156501,78,10
456373,18,8
456373,7,3
456373,32,8
463490,101,7
463490,41,10
764316,58,7
764316,91,10
213415,101,9
213415,100,8
213415,31,3
529182,63,7
529182,86,8
529182,30,4
529182,43,8
575398,25,9
575398,76,4
575398,31,7
506651,91,4
506651,14,9
486771,18,3
486771,28,4
168371,79,8
168371,48,4
252683,29,6
252683,44,9
252683,103,9
112908,86,4
112908,68,9
112908,4,4
112908,7,5
500504,5,4
500504,23,5
677936,106,10
677936,102,9
677936,58,3
665902,62,5
665902,34,8
665902,98,7
348972,76,4
348972,38,9
348972,74,5
348972,55,7
132919,94,9
132919,109,9
132919,47,6
725695,82,4
725695,11,6
725695,5,7
850526,17,3
850526,4,9
514752,94,7
514752,29,6
514752,55,6
243180,41,8
243180,40,7
243180,67,8
244290,99,5
244290,67,8
244290,66,8
244290,80,3
805613,13,6
805613,59,9
340778,108,9
340778,12,9
340778,99,10
331287,93,10
331287,69,6
331287,30,7
411267,106,6
411267,77,5
500481,83,5
500481,56,9
500481,62,5
500481,40,6
569979,2,3
569979,102,5
569979,78,4
681321,63,8
681321,82,9
215660,96,4
215660,59,4
691753,105,6
691753,96,10
691753,21,10
812783,68,6
812783,21,7
136867,79,10
136867,11,8
136867,89,4
136867,55,6
972474,59,7
972474,41,4
972474,23,7
586294,41,10
586294,94,7
586294,19,9
586294,34,4
733286,37,6
733286,59,8
733286,26,3
733286,27,7
445719,37,7
445719,95,9
445719,76,10
445719,72,8
527571,79,9
527571,48,8
527571,79,8
527571,72,9
511048,103,5
511048,92,10
511048,109,6
511048,22,9
360843,40,5
360843,67,4
360843,68,3
360843,54,3
511735,107,7
511735,76,4
522991,98,8
522991,17,9
522991,103,5
198016,98,9
198016,17,3
198016,95,10
785861,24,10
785861,91,5
815744,22,7
815744,30,4
815744,98,4
815744,15,9
591505,34,8
591505,57,9
591505,98,7
937061,105,8
937061,53,9
937061,100,7
937061,70,10
445431,33,6
445431,59,4
445431,29,4
284630,6,10
284630,9,8
284630,78,10
284630,63,4
283448,50,3
283448,67,4
252058,8,10
252058,105,10
252058,33,10
587444,78,9
587444,17,3
587444,86,7
901754,73,5
901754,62,10
542646,105,7
542646,109,8
542646,52,5
542646,26,6
613796,64,8
613796,62,7
613796,24,5
613796,5,9
380539,101,10
380539,89,7
935921,26,7
935921,96,8
935921,36,3
935921,67,6
882443,52,10
882443,34,10
882443,6,8
157859,31,5
157859,8,10
157859,27,6
157859,18,6
346253,8,7
346253,82,3
346253,59,5
631782,27,8
631782,30,3
212055,30,3
212055,109,8
149752,92,10
149752,69,6
149752,75,5
149752,15,4
685931,65,3
685931,18,10
857186,27,5
857186,107,5
355376,33,9
355376,46,6
355376,11,9
355376,60,5
656219,1,7
656219,72,9
656219,12,4
656219,109,8
733715,62,4
733715,17,4
461214,89,9
461214,64,6
461214,8,4
461214,9,7
733636,43,3
733636,38,8
733636,104,9
733636,103,7
457952,9,5
457952,42,10
457952,51,7
457952,2,8
308084,106,10
308084,98,9
308084,1,3
300323,84,6
300323,85,5
300323,19,10
300323,83,8
918488,56,6
918488,81,8
918488,91,4
918488,75,5
933258,92,3
933258,84,7
933258,82,6
933258,102,9
749252,82,7
749252,85,10
581661,11,7
581661,5,9
581661,6,7
581661,98,10
881352,1,7
881352,54,7
881352,51,6
602124,2,7
602124,29,3
186161,30,9
186161,28,10
186161,50,9
288086,89,4
288086,66,3
288086,57,9
288086,77,9
534359,3,8
534359,12,9
797141,8,8
797141,11,7
797141,62,10
245538,80,3
245538,75,3
245538,31,7
117531,7,4
117531,83,10
117531,62,7
117531,65,10
901298,44,9
901298,25,9
901298,7,3
901298,59,8
816288,28,7
816288,21,6
816288,87,4
228044,94,7
228044,46,7
228044,74,9
228044,31,8
807967,45,7
807967,104,9
988674,101,7
988674,10,8
988674,46,5
988674,15,5
520126,1,7
520126,98,7
466765,77,4
466765,55,8
871133,94,10
871133,106,5
871133,39,7
871133,51,10
129035,56,8
129035,3,3
784925,56,9
784925,3,4
620339,59,8
620339,85,5
620339,13,6
781760,96,3
781760,35,9
789127,72,6
789127,36,4
435400,75,3
435400,102,6
435400,24,3
461813,61,9
461813,22,8
461813,78,5
148121,73,4
148121,94,7
148121,54,9
148121,35,7
509306,80,9
509306,83,3
533601,68,4
533601,107,8
533601,72,8
491419,106,7
491419,64,5
491419,105,5
491419,101,8
896729,34,5
896729,96,4
989190,61,3
989190,2,7
989190,14,3
989190,70,3
190692,19,7
190692,60,9
190692,63,9
190692,98,6
516963,75,5
516963,37,7
707385,53,5
707385,87,10
423783,28,6
423783,73,4
843720,34,6
843720,91,3
843720,25,6
843720,103,3
163646,83,10
163646,46,6
163646,91,3
163646,82,5
818611,106,3
818611,108,8
818611,105,3
818611,35,10
995071,90,9
995071,44,9
995071,101,4
995071,63,4
654139,95,9
654139,94,3
152224,24,6
152224,23,6
152224,107,9
204287,75,6
204287,87,9
204287,84,10
954988,88,10
954988,47,6
954988,63,3
954988,56,4
120707,46,5
120707,5,6
120707,81,8
434671,108,5
434671,98,8
399563,77,4
399563,66,7
198205,42,3
198205,103,5
198205,88,9
198205,60,5
192617,67,10
192617,14,8
535875,7,9
535875,75,7
739515,68,7
739515,24,4
739515,29,10
739515,78,10
476366,48,5
476366,34,6
566111,78,3
566111,79,3
566111,37,4
566111,54,6
365933,10,4
365933,16,10
365933,17,7
403056,9,3
403056,16,7
403056,66,7
642308,88,10
642308,85,6
642308,81,3
321954,16,3
321954,104,3
901373,13,3
901373,97,8
397921,66,9
397921,100,8
397921,53,4
397921,10,8
802486,0,9
802486,19,6
802486,101,10
802486,68,4
129436,44,8
129436,8,9
129436,75,5
105792,84,5
105792,49,8
105792,17,6
260744,54,5
260744,26,8
273939,79,6
273939,39,5
139748,50,6
139748,64,5
139748,16,8
725780,80,5
725780,4,10
725780,47,3
725780,51,5
187547,96,5
187547,65,7
857099,62,4
857099,95,5
192787,23,10
192787,87,8
773449,87,8
773449,98,8
773449,96,5
773449,7,5
543267,85,3
543267,40,8
543267,42,5
543267,43,7
803338,16,9
803338,55,10
803338,48,7
603604,4,7
603604,35,5
603604,109,8
433780,78,5
433780,108,6
433780,42,9
433780,103,6
321851,55,5
321851,105,9
321851,38,6
114031,10,3
114031,54,10
114031,59,3
470246,40,4
470246,82,4
470246,14,4
206282,59,6
206282,78,10
206282,96,10
213242,69,6
213242,4,5
213242,34,8
213242,50,8
500812,93,8
500812,44,9
177189,97,7
177189,67,9
177189,87,7
419725,16,4
419725,74,6
731704,96,10
731704,29,9
731704,33,6
731704,106,4
390349,55,3
390349,22,4
390349,105,5
747766,87,7
747766,34,7
747766,20,5
355084,85,10
355084,1,9
355084,1,8
355084,53,7
365561,108,5
365561,34,8
365561,37,9
320412,73,10
320412,105,10
320412,26,4
320412,78,3
467162,59,7
467162,89,10
467162,32,6
467162,80,7
840208,71,8
840208,74,3
266299,48,4
266299,7,9
266299,6,10
695675,107,9
695675,75,5
695675,14,5
695675,109,3
559680,36,9
559680,60,3
559680,63,8
559680,89,8
216193,53,4
216193,87,3
187948,92,6
187948,80,10
187948,92,8
187948,50,7
771974,85,10
771974,81,7
259932,40,4
259932,41,5
839577,42,6
839577,42,4
839577,7,3
464272,65,10
464272,35,5
464272,103,3
464272,46,5
276402,85,3
276402,65,9
278558,60,8
278558,13,7
189381,41,6
189381,59,5
189381,13,5
189381,55,7
556403,72,9
556403,102,3
295322,4,9
295322,19,10
295322,11,5
295322,101,9
808833,4,7
808833,23,6
808833,74,4
642952,68,4
642952,8,3
464784,97,4
464784,59,7
464784,106,3
784004,86,3
784004,31,8
787479,75,8
787479,83,7
787479,45,10
787479,32,9
344966,29,3
344966,42,7
344966,69,9
344966,51,10
367838,61,4
367838,50,4
587985,61,6
587985,104,6
587985,54,6
587985,47,9
306929,67,7
306929,100,5
306929,84,6
306929,94,8
792205,65,4
792205,54,5
792205,104,6
792205,18,5
904303,39,9
904303,104,6
680295,79,10
680295,55,4
733081,47,5
733081,72,9
733081,58,5
733081,8,9
942598,88,7
942598,23,10
942598,55,8
575641,61,4
575641,35,5
291382,21,3
291382,3,7
291382,26,3
291382,78,10
651359,81,6
651359,66,9
651359,1,6
427783,54,4
427783,10,6
427783,11,8
344431,1,6
344431,32,10
375778,109,10
375778,45,4
375778,32,7
767482,49,9
767482,53,5
767482,49,9
767482,50,5
767936,72,5
767936,40,6
488912,97,9
488912,42,5
488912,49,7
488912,78,10
521455,22,7
521455,26,8
521455,44,8
894869,17,3
894869,29,10
894869,60,6
164071,65,10
164071,95,4
171043,87,8
171043,81,9
171043,11,9
397830,66,3
397830,90,7
397830,72,4
873764,38,9
873764,16,10
873764,65,9
849381,68,6
849381,38,10
633267,23,6
633267,21,9
867867,9,7
867867,20,8
867867,12,8
568053,40,6
568053,109,3
738183,28,3
738183,35,4
738183,40,3
738183,5,4
210200,4,7
210200,65,9
184144,23,8
184144,50,6
560079,82,6
560079,38,3
560079,95,5
432251,47,3
432251,44,9
221806,28,3
221806,2,9
888804,89,10
888804,23,7
888804,68,4
427984,72,8
427984,58,4
283026,109,4
283026,38,4
574413,52,8
574413,86,7
601073,39,10
601073,23,3
601073,25,10
927515,7,6
927515,105,4
927515,73,8
736638,67,3
